sample,elapsed_s,total_ms,decode_wait_ms,prepare_ms,submit_to_flip_ms,other_ms
1516,13.075814,7.853,4.617,2.011,1.003,0.222
1517,13.083896,8.11,4.624,1.921,1.343,0.222
1518,13.092526,8.253,4.638,1.986,1.41,0.219
1519,13.100477,8.642,4.64,1.937,1.845,0.22
1520,13.109095,8.333,4.671,1.975,1.49,0.197
1521,13.117345,8.42,4.612,1.857,1.753,0.198
1522,13.125916,8.186,4.624,1.978,1.374,0.21
1523,13.134058,8.366,4.7,1.957,1.515,0.194
1524,13.144437,8.031,4.623,2.054,1.116,0.238
1525,13.152916,7.962,4.622,2.006,1.129,0.205
1526,13.160969,8.271,4.631,1.93,1.493,0.217
1527,13.169876,7.907,4.593,1.994,1.126,0.194
1528,13.177609,8.553,4.653,1.994,1.679,0.227
1529,13.186136,8.306,4.644,1.954,1.534,0.174
1530,13.194716,8.137,4.651,1.473,1.77,0.243
1531,13.204758,7.865,4.607,2.128,0.93,0.2
1532,13.213181,7.8,4.567,1.972,1.035,0.226
1533,13.221191,8.129,4.505,1.971,1.431,0.222
1534,13.229611,8.027,4.57,2.095,1.149,0.213
1535,13.238434,7.607,4.588,2.061,0.758,0.2
1536,13.24678,7.88,4.554,2.065,1.071,0.19
1537,13.254805,8.279,4.551,1.884,1.577,0.267
1538,13.265336,7.514,4.637,1.682,0.982,0.213
1539,13.275417,7.627,4.629,1.636,1.102,0.26
1540,13.283866,7.464,4.502,1.794,0.96,0.208
1541,13.292197,8.712,4.59,2.435,1.442,0.245
1542,13.300743,8.631,4.579,1.365,2.333,0.354
1543,13.309074,8.564,4.556,2.118,1.595,0.295
1544,13.317485,8.606,4.529,2.176,1.483,0.418
1545,13.32564,8.661,4.524,1.878,1.99,0.269
1546,13.334068,8.507,4.494,1.845,1.962,0.206
1547,13.342678,8.256,4.557,1.218,2.255,0.226
1548,13.350688,8.581,4.551,1.731,2.07,0.229
1549,13.359168,8.392,4.679,1.683,1.849,0.181
1550,13.367212,8.688,4.573,1.661,2.261,0.193
1551,13.375579,8.646,4.544,1.676,2.249,0.177
1552,13.384002,8.588,4.596,1.684,2.098,0.21
1553,13.392648,8.252,4.626,1.7,1.739,0.187
1554,13.404889,8.458,4.64,2.417,1.153,0.248
1555,13.411357,10.43,5.218,1.411,3.481,0.32
1556,13.419425,10.56,4.638,2.145,3.573,0.204
1557,13.427885,10.416,4.635,2.086,3.502,0.193
1558,13.436082,10.571,4.657,2.228,3.474,0.212
1559,13.444636,10.315,4.587,2.133,3.438,0.157
1560,13.454714,8.629,4.548,2.146,1.707,0.228
1561,13.462969,8.715,4.594,2.15,1.732,0.239
1562,13.471606,8.408,4.668,2.094,1.408,0.238
1563,13.479606,8.719,4.64,2.043,1.835,0.201
1564,13.488254,8.432,4.676,1.691,1.836,0.229
1565,13.496936,8.153,4.597,2.016,1.349,0.191
1566,13.505032,8.544,4.565,2.028,1.603,0.348
1567,13.513456,8.381,4.555,2.036,1.526,0.264
1568,13.523563,7.737,4.628,1.978,0.909,0.222
1569,13.53388,7.768,4.611,1.992,0.945,0.22
1570,13.542017,7.969,4.507,2.088,1.135,0.239
1571,13.550493,7.817,4.581,1.969,1.055,0.212
1572,13.558849,7.796,4.543,1.888,1.143,0.222
1573,13.567313,7.667,4.548,1.891,1.015,0.213
1574,13.57549,7.811,4.517,1.871,1.222,0.201
1575,13.583754,7.862,4.527,2.086,1.061,0.188
1576,13.592344,7.882,4.558,2.156,0.937,0.231
1577,13.600792,7.752,4.55,1.863,1.132,0.207
1578,13.608925,7.95,4.51,1.838,1.389,0.213
1579,13.617055,8.146,4.497,1.824,1.622,0.203
1580,13.625857,7.677,4.534,1.931,1.014,0.198
1581,13.634119,7.754,4.541,2.09,0.913,0.21
1582,13.644666,7.935,4.669,2.09,0.988,0.188
1583,13.652692,8.254,4.553,1.857,1.659,0.185
1584,13.661198,8.066,4.669,1.896,1.333,0.168
1585,13.669342,8.268,4.665,2.049,1.365,0.189
1586,13.677837,8.092,4.597,2.021,1.274,0.2
1587,13.686175,8.157,4.645,1.949,1.343,0.22
1588,13.694337,8.296,4.585,2.046,1.48,0.185
1589,13.702948,8.027,4.578,1.823,1.437,0.189
1590,13.712796,8.16,4.61,1.89,1.461,0.199
1591,13.721516,7.985,4.619,1.907,1.248,0.211
1592,13.730595,8.589,4.655,1.943,1.788,0.203
1593,13.738174,9.439,4.7,1.544,2.884,0.311
1594,13.746497,9.33,4.638,2.05,2.466,0.176
1595,13.754805,9.358,4.625,1.958,2.604,0.171
1596,13.764992,7.768,4.657,1.913,1.003,0.195
1597,13.773477,8.068,4.64,1.913,1.309,0.206
1598,13.781706,8.223,4.624,2.145,1.284,0.17
1599,13.790202,8.273,4.694,2.139,1.249,0.191
1600,13.798618,8.185,4.632,1.914,1.473,0.166
1601,13.806958,8.202,4.499,1.844,1.657,0.202
1602,13.815443,8.08,4.554,2.008,1.283,0.235
1603,13.825472,7.662,4.625,1.939,0.901,0.197
1604,13.833889,7.655,4.529,1.998,0.914,0.214
1605,13.842133,7.754,4.546,1.926,1.058,0.224
1606,13.850725,7.576,4.55,1.874,0.855,0.297
1607,13.859259,7.475,4.538,1.822,0.902,0.213
1608,13.867208,7.886,4.558,1.876,1.207,0.245
1609,13.875808,7.614,4.512,1.812,1.058,0.232
1610,13.886782,7.79,4.608,2.007,0.911,0.264
1611,13.894522,8.517,4.558,1.935,1.628,0.396
1612,13.902887,8.304,4.538,2.057,1.486,0.223
1613,13.911012,8.584,4.526,1.977,1.78,0.301
1614,13.91955,8.311,4.552,2.05,1.499,0.21
1615,13.92764,8.557,4.527,1.869,1.943,0.218
1616,13.935844,8.677,4.539,1.559,2.374,0.205
1617,13.944669,8.169,4.547,2.01,1.435,0.177
1618,13.953213,8.001,4.573,1.724,1.506,0.198
1619,13.963261,7.947,4.628,1.661,1.452,0.206
1620,13.973367,7.934,4.65,1.666,1.418,0.2
1621,13.981722,7.912,4.668,1.657,1.389,0.198
1622,13.990065,7.875,4.665,1.667,1.369,0.174
1623,13.998512,7.838,4.652,1.688,1.305,0.193
1624,14.006518,8.154,4.633,1.677,1.66,0.184
1625,14.01508,7.905,4.619,1.678,1.446,0.162
1626,14.023398,7.975,4.658,1.701,1.398,0.218
1627,14.032009,7.843,4.655,1.689,1.303,0.196
1628,14.040283,8.458,4.704,2.328,1.149,0.277
1629,14.048611,8.442,4.661,1.979,1.579,0.223
1630,14.057229,8.19,4.663,2.126,1.19,0.211
1631,14.065204,8.552,4.555,1.661,2.134,0.202
1632,14.07551,7.401,4.578,1.393,1.158,0.272
1633,14.083941,7.592,4.596,1.576,1.201,0.219
1634,14.092044,7.991,4.634,2.101,1.043,0.213
1635,14.100519,8.505,4.633,1.96,1.647,0.265
1636,14.109095,8.27,4.594,2.174,1.291,0.211
1637,14.117044,8.678,4.519,2.204,1.718,0.237
1638,14.125833,8.215,4.562,2.243,1.181,0.229
1639,14.135677,7.149,4.643,1.523,0.812,0.171
1640,14.144415,8.161,4.582,2.357,0.984,0.238
1641,14.152531,8.362,4.563,1.451,2.082,0.266
1642,14.16115,8.139,4.565,1.259,2.055,0.26
1643,14.169651,8.448,4.5,2.422,1.198,0.328
1644,14.177858,8.56,4.528,1.452,2.27,0.31
1645,14.186391,8.604,4.48,1.384,2.195,0.545
1646,14.196469,7.435,4.58,1.408,0.944,0.503
1647,14.204864,7.367,4.519,1.421,0.939,0.488
1648,14.214182,7.732,4.531,1.551,1.039,0.611
1649,14.221692,8.455,4.511,1.454,1.994,0.496
1650,14.23029,8.24,4.522,1.416,1.75,0.552
1651,14.238359,8.473,4.464,1.369,2.133,0.507
1652,14.246851,8.31,4.544,1.393,1.861,0.512
1653,14.255317,8.184,4.484,1.39,1.801,0.509
1654,14.265243,8.076,4.55,1.388,1.666,0.472
1655,14.273824,7.972,4.635,1.548,1.279,0.51
1656,14.282092,8.073,4.584,1.628,1.361,0.5
1657,14.290588,8.866,4.602,2.295,1.442,0.527
1658,14.29921,9.081,4.629,1.538,1.901,1.013
1659,14.307407,8.731,4.669,2.223,1.299,0.54
1660,14.315996,9.304,4.59,2.217,1.618,0.879
1661,14.326224,8.822,4.6,2.219,1.413,0.59
1662,14.334587,9.03,4.545,1.449,2.211,0.825
1663,14.342606,9.053,4.64,2.234,1.64,0.539
1664,14.351397,8.913,4.621,1.602,1.855,0.835
1665,14.359427,9.043,4.633,2.18,1.563,0.667
1666,14.367595,9.117,4.563,2.188,1.801,0.565
1667,14.375915,9.193,4.538,1.753,2.28,0.622
1668,14.384714,8.538,4.56,1.785,1.758,0.435
1669,14.394426,8.864,4.569,2.181,1.606,0.508
1670,14.403,8.759,4.581,2.229,1.532,0.417
1671,14.411566,8.578,4.521,1.718,1.886,0.453
1672,14.419629,8.916,4.534,2.17,1.679,0.533
1673,14.428319,9.016,4.525,2.248,1.433,0.81
1674,14.436493,8.881,4.516,1.466,2.39,0.509
1675,14.444338,9.07,4.528,1.906,2.424,0.212
1676,14.454577,8.123,4.633,2.096,1.141,0.253
1677,14.463687,7.733,4.534,2.151,0.867,0.181
1678,14.471338,8.455,4.519,1.944,1.772,0.22
1679,14.479929,8.235,4.538,2.264,1.168,0.265
1680,14.488406,8.213,4.563,2.088,1.316,0.246
1681,14.496536,8.564,4.564,1.564,2.058,0.378
1682,14.504878,8.371,4.538,2.079,1.545,0.209
1683,14.513352,8.231,4.565,2.13,1.326,0.21
1684,14.523211,8.139,4.615,2.135,1.19,0.199
1685,14.531893,7.81,4.503,1.494,1.606,0.207
1686,14.540459,8.29,4.539,2.156,1.336,0.259
1687,14.548517,8.538,4.563,2.095,1.646,0.234
1688,14.557247,8.117,4.57,1.936,1.413,0.198
1689,14.565327,8.384,4.641,2.017,1.508,0.218
1690,14.573789,8.324,4.62,2.073,1.445,0.186
1691,14.583937,8.377,4.629,2.091,1.443,0.214
1692,14.592391,8.669,4.671,2.171,1.601,0.226
1693,14.600576,8.791,4.549,1.557,2.507,0.178
1694,14.608889,8.812,4.614,2.064,1.94,0.194
1695,14.617129,8.921,4.664,1.964,2.086,0.207
1696,14.625998,8.569,4.666,2.194,1.313,0.396
1697,14.634665,8.264,4.65,1.926,1.448,0.24
1698,14.64414,8.088,4.622,1.956,1.277,0.233
1699,14.652881,7.705,4.61,1.862,1.011,0.222
1700,14.660872,8.039,4.633,1.977,1.216,0.213
1701,14.669367,8.04,4.655,1.951,1.227,0.207
1702,14.677655,8.051,4.662,1.473,1.745,0.171
1703,14.686292,7.816,4.645,1.952,1.006,0.213
1704,14.694389,8.064,4.605,1.965,1.265,0.229
1705,14.702926,7.838,4.591,1.837,1.245,0.165
1706,14.713177,7.589,4.562,1.829,0.98,0.218
1707,14.721712,7.504,4.56,1.943,0.76,0.241
1708,14.729648,7.853,4.54,2.048,1.027,0.238
1709,14.738338,7.634,4.559,1.93,0.912,0.233
1710,14.746347,8.016,4.516,1.956,1.27,0.274
1711,14.754921,7.748,4.529,1.905,1.056,0.258
1712,14.765634,8.002,4.668,2.014,1.04,0.28
1713,14.775626,7.884,4.659,1.95,0.974,0.301
1714,14.783962,7.893,4.577,2.005,1.01,0.301
1715,14.792393,7.774,4.563,1.923,1.038,0.25
1716,14.800561,7.923,4.551,2.02,1.121,0.231
1717,14.808871,7.912,4.525,1.921,1.271,0.195
1718,14.817232,7.939,4.546,1.942,1.197,0.254
1719,14.825496,7.992,4.563,2.053,1.122,0.254
1720,14.833992,7.832,4.548,2.029,0.998,0.257
1721,14.842269,7.893,4.552,1.859,1.243,0.239
1722,14.850799,7.698,4.559,1.857,1.02,0.262
1723,14.858976,7.857,4.516,1.867,1.246,0.228
1724,14.867552,8.335,4.647,1.955,1.503,0.23
1725,14.875622,8.627,4.654,1.948,1.809,0.216
1726,14.886038,7.978,4.641,1.873,1.238,0.226
1727,14.892631,9.753,4.739,1.83,2.942,0.242
1728,14.902503,8.196,4.671,2.015,1.303,0.207
1729,14.910961,8.053,4.601,1.867,1.384,0.201
1730,14.919627,8.024,4.687,1.881,1.211,0.245
1731,14.927588,8.379,4.638,2.043,1.491,0.207
1732,14.93612,8.191,4.61,2.045,1.292,0.244
1733,14.94745,8.193,4.673,1.871,1.391,0.258
1734,14.954775,9.164,5.004,1.835,2.074,0.251
1735,14.963292,9.025,4.644,2.059,2.049,0.273
1736,14.971269,9.319,4.561,1.84,2.706,0.212
1737,14.979645,9.261,4.557,1.914,2.609,0.181
1738,14.988137,9.113,4.613,1.732,2.586,0.182
1739,14.996525,9.119,4.649,1.78,2.452,0.238
1740,15.004816,9.113,4.684,1.664,2.571,0.194
1741,15.013427,8.852,4.538,1.701,2.41,0.203
1742,15.023402,7.317,4.635,1.67,0.772,0.24
1743,15.03175,7.278,4.529,1.728,0.802,0.219
1744,15.040719,7.238,4.577,1.754,0.718,0.189
1745,15.048422,7.87,4.585,1.661,1.441,0.183
1746,15.056857,7.777,4.504,1.83,1.247,0.196
1747,15.065403,7.624,4.523,1.662,1.175,0.264
1748,15.073819,7.516,4.534,1.745,1.02,0.217
1749,15.083701,7.523,4.599,1.773,0.962,0.189
1750,15.092368,7.499,4.536,1.756,1.019,0.188
1751,15.100709,7.554,4.558,1.716,1.092,0.188
1752,15.108878,7.706,4.517,1.778,1.228,0.183
1753,15.117376,7.556,4.553,1.703,1.103,0.197
1754,15.125838,7.421,4.512,1.216,1.499,0.194
1755,15.134381,7.515,4.534,1.771,0.961,0.249
1756,15.144365,7.639,4.621,1.734,1.064,0.22
1757,15.152855,7.463,4.499,1.73,1.033,0.201
1758,15.160784,7.829,4.542,1.705,1.423,0.159
1759,15.169219,7.737,4.651,1.661,1.248,0.177
1760,15.177633,7.669,4.667,1.754,1.066,0.182
1761,15.186125,7.687,4.658,1.649,1.157,0.223
1762,15.194247,7.855,4.642,1.724,1.309,0.18
1763,15.204749,7.702,4.624,1.63,1.231,0.217
1764,15.213399,7.827,4.633,1.683,1.296,0.215
1765,15.221417,8.194,4.663,1.71,1.562,0.259
1766,15.230821,8.713,4.579,1.725,1.337,1.072
1767,15.23829,8.886,4.582,1.125,2.789,0.39
1768,15.246578,8.902,4.605,1.654,2.283,0.36
1769,15.255006,8.85,4.503,1.729,2.217,0.401
1770,15.263843,8.526,4.586,1.708,1.649,0.583
1771,15.274554,7.724,4.566,1.074,1.232,0.852
1772,15.282242,7.933,4.61,1.685,1.242,0.396
1773,15.290951,8.497,4.587,1.657,1.645,0.608
1774,15.299094,8.575,4.639,1.685,1.76,0.491
1775,15.306862,8.959,4.636,1.767,2.231,0.325
1776,15.315386,8.793,4.564,1.737,2.144,0.348
1777,15.323877,8.614,4.495,1.772,2.023,0.324
1778,15.332294,8.407,4.529,1.759,1.913,0.206
1779,15.342261,7.341,4.623,1.708,0.76,0.25
1780,15.350683,7.441,4.531,1.756,0.949,0.205
1781,15.358864,7.577,4.494,1.771,1.123,0.189
1782,15.367296,7.511,4.535,1.715,1.031,0.23
1783,15.375564,7.595,4.573,1.674,1.17,0.178
1784,15.384604,7.551,4.534,1.732,1.029,0.256
1785,15.392738,8.314,4.602,2.539,0.946,0.227
1786,15.402856,7.847,4.626,2.013,0.994,0.214
1787,15.412853,7.841,4.625,1.922,1.068,0.226
1788,15.421342,7.681,4.587,1.712,1.172,0.21
1789,15.429926,7.625,4.508,1.967,0.967,0.183
1790,15.438139,7.782,4.579,2.01,0.981,0.212
1791,15.446265,7.98,4.558,1.872,1.351,0.199
1792,15.454494,8.074,4.567,1.978,1.34,0.189
1793,15.463012,7.879,4.532,1.905,1.263,0.179
1794,15.471529,8.042,4.667,2.072,1.089,0.214
1795,15.47958,8.287,4.603,1.943,1.58,0.161
1796,15.488237,8.122,4.651,2.083,1.18,0.208
1797,15.496486,8.184,4.612,1.798,1.596,0.178
1798,15.504735,8.26,4.635,1.978,1.466,0.181
1799,15.513465,7.98,4.637,1.93,1.209,0.204
1800,15.523839,7.897,4.632,2.086,0.982,0.197
1801,15.531484,8.6,4.554,1.922,1.925,0.199
1802,15.540602,8.074,4.652,1.929,1.321,0.172
1803,15.548807,8.2,4.601,1.83,1.603,0.166
1804,15.557108,8.425,4.646,1.928,1.493,0.358
1805,15.565439,8.434,4.654,2.066,1.344,0.37
1806,15.573694,8.363,4.673,2.01,1.469,0.211
1807,15.582341,8.14,4.615,1.756,1.48,0.289
1808,15.592253,7.869,4.682,1.744,1.215,0.228
1809,15.600619,7.84,4.644,1.656,1.35,0.19
1810,15.608801,7.966,4.575,1.729,1.499,0.163
1811,15.617209,7.886,4.566,1.818,1.34,0.162
1812,15.625471,8.023,4.536,1.73,1.535,0.222
1813,15.63625,7.16,4.591,1.694,0.717,0.158
1814,15.646196,7.796,4.629,1.831,1.144,0.192
1815,15.654688,7.649,4.556,1.751,1.137,0.205
1816,15.662884,8.093,4.544,2.407,0.936,0.206
1817,15.671392,7.979,4.561,2.128,1.036,0.254
1818,15.679941,7.758,4.529,2.122,0.912,0.195
1819,15.687999,8.054,4.52,1.905,1.423,0.206
1820,15.696543,7.878,4.517,1.99,1.137,0.234
1821,15.704688,8.006,4.482,1.914,1.442,0.168
1822,15.713217,7.829,4.506,2.064,1.061,0.198
1823,15.721281,8.092,4.538,1.83,1.536,0.188
1824,15.729759,7.949,4.549,2.046,1.16,0.194
1825,15.737987,8.062,4.509,1.918,1.432,0.203
1826,15.746498,7.9,4.517,2.049,1.127,0.207
1827,15.754803,7.92,4.523,1.89,1.308,0.199
1828,15.763238,7.811,4.55,1.996,1.071,0.194
1829,15.774246,7.734,4.631,1.922,0.968,0.213
1830,15.781858,8.436,4.607,1.922,1.713,0.194
1831,15.790763,7.888,4.599,1.867,1.208,0.214
1832,15.799023,8.601,4.635,1.721,1.371,0.874
1833,15.807288,8.391,4.612,1.73,1.474,0.575
1834,15.815354,8.624,4.652,1.981,1.468,0.523
1835,15.824095,8.214,4.645,1.77,1.288,0.511
1836,15.834102,8.175,4.611,1.659,1.278,0.627
1837,15.842866,8.297,4.611,1.662,1.311,0.713
1838,15.850751,8.352,4.596,1.683,1.755,0.318
1839,15.859306,8.479,4.624,1.646,1.537,0.672
1840,15.867981,8.271,4.59,1.611,1.23,0.84
1841,15.87597,8.299,4.67,1.787,1.465,0.377
1842,15.886845,8.441,4.602,1.717,1.388,0.734
1843,15.896459,8.055,4.631,1.684,1.201,0.539
1844,15.90509,8.207,4.625,1.673,1.278,0.631
1845,15.913443,8.198,4.538,1.687,1.339,0.634
1846,15.921834,8.193,4.514,1.704,1.287,0.688
1847,15.930599,7.964,4.515,1.701,0.988,0.76
1848,15.938554,8.194,4.529,1.653,1.398,0.614
1849,15.947488,8.102,4.511,1.694,1.036,0.861
1850,15.955158,8.521,4.518,1.632,1.749,0.622
1851,15.963725,8.148,4.542,1.742,1.38,0.484
1852,15.971715,8.432,4.527,1.72,1.755,0.43
1853,15.98012,8.459,4.534,1.708,1.689,0.528
1854,15.988719,8.27,4.553,1.765,1.347,0.605
1855,15.996568,8.546,4.52,1.646,1.985,0.395
1856,16.005409,8.34,4.518,1.644,1.472,0.706
1857,16.016253,7.588,4.621,1.119,0.886,0.962
1858,16.0237,7.903,4.496,1.207,1.792,0.408
1859,16.03194,8.113,4.501,1.746,1.35,0.516
1860,16.040844,7.445,4.493,1.727,0.801,0.424
1861,16.048824,7.811,4.522,1.803,1.047,0.439
1862,16.057256,7.843,4.514,1.724,1.227,0.378
1863,16.065647,8.446,4.649,1.754,1.268,0.775
1864,16.073841,8.217,4.588,1.662,1.562,0.405
1865,16.08378,7.949,4.562,1.665,1.348,0.374
1866,16.092471,8.166,4.678,1.645,1.521,0.322
1867,16.101496,8.067,4.607,1.058,1.5,0.902
1868,16.108976,8.317,4.557,1.706,1.742,0.312
1869,16.117692,8.249,4.621,1.859,1.258,0.511
1870,16.125664,8.428,4.589,1.686,1.82,0.333
1871,16.135333,8.195,4.644,1.73,1.302,0.519
1872,16.144709,8.154,4.606,1.693,1.235,0.62
1873,16.153314,9.202,4.637,2.389,1.439,0.737
1874,16.161734,9.291,4.644,2.146,1.594,0.907
1875,16.169757,9.128,4.655,1.804,2.267,0.402
1876,16.177921,9.389,4.586,1.7,2.616,0.487
1877,16.186698,9.208,4.537,1.741,2.183,0.747
1878,16.194319,9.499,4.596,1.676,2.896,0.331
1879,16.203302,9.156,4.635,1.657,2.226,0.638
1880,16.213815,8.264,4.595,1.738,1.255,0.676
1881,16.221542,8.591,4.599,1.73,1.867,0.395
1882,16.229856,8.407,4.604,1.786,1.813,0.204
1883,16.238114,8.45,4.621,1.639,2.028,0.162
1884,16.247095,8.563,4.604,1.63,1.416,0.913
1885,16.255287,8.473,4.606,1.781,1.401,0.685
1886,16.266028,8.444,4.629,1.715,1.288,0.812
1887,16.274215,8.626,4.599,1.683,1.514,0.83
1888,16.282252,8.727,4.606,1.682,1.799,0.64
1889,16.291063,8.41,4.648,1.663,1.314,0.785
1890,16.299021,8.574,4.652,1.679,1.663,0.58
1891,16.307249,8.768,4.63,1.731,1.738,0.669
1892,16.315345,8.563,4.597,1.118,2.612,0.236
1893,16.323543,8.664,4.577,1.802,2.079,0.206
1894,16.33389,7.781,4.581,1.708,1.304,0.188
1895,16.344374,7.829,4.635,1.673,1.33,0.191
1896,16.352581,7.952,4.67,1.731,1.358,0.193
1897,16.360849,7.985,4.604,1.755,1.464,0.162
1898,16.369362,7.826,4.537,1.693,1.42,0.176
1899,16.377829,7.719,4.529,1.838,1.149,0.203
1900,16.385969,7.909,4.519,1.735,1.453,0.202
1901,16.394413,7.807,4.496,1.703,1.396,0.212
1902,16.402636,7.886,4.536,1.794,1.377,0.179
1903,16.41102,8.377,4.559,2.482,1.138,0.198
1904,16.41924,8.472,4.541,1.896,1.867,0.168
1905,16.42755,8.58,4.55,2.166,1.608,0.256
1906,16.436032,8.368,4.54,2.093,1.546,0.189
1907,16.444238,8.523,4.556,1.86,1.916,0.191
1908,16.452925,8.179,4.521,1.733,1.728,0.197
1909,16.462894,6.795,4.605,1.174,0.819,0.197
1910,16.471491,7.36,4.568,1.656,0.962,0.174
1911,16.480044,7.733,4.69,1.768,1.063,0.212
1912,16.487988,8.239,4.54,2.516,0.943,0.24
1913,16.49644,8.122,4.539,1.975,1.375,0.233
1914,16.50475,8.138,4.531,1.949,1.419,0.239
1915,16.515431,8.302,4.771,2.107,1.239,0.185
1916,16.523901,8.249,4.634,2.075,1.301,0.239
1917,16.532841,9.25,4.57,2.259,1.306,1.115
1918,16.540568,9.575,4.705,2.247,1.781,0.842
1919,16.549422,9.136,4.611,1.554,2.065,0.906
1920,16.557077,9.434,4.636,2.277,1.978,0.543
1921,16.565496,9.297,4.574,1.945,2.28,0.498
1922,16.573836,9.298,4.583,2.182,2.037,0.496
1923,16.584385,9.08,4.624,2.194,1.359,0.903
1924,16.592721,8.741,4.619,2.202,1.385,0.535
1925,16.60122,8.794,4.626,1.249,2.201,0.718
1926,16.609236,8.689,4.526,1.083,2.788,0.292
1927,16.618092,8.695,4.632,1.702,1.541,0.82
1928,16.626162,8.884,4.636,1.078,2.425,0.745
1929,16.634417,8.613,4.623,1.738,1.849,0.403
1930,16.644441,8.084,4.636,1.711,1.181,0.556
1931,16.653372,8.023,4.622,1.707,1.076,0.618
1932,16.661303,8.48,4.602,1.657,1.549,0.672
1933,16.670021,8.273,4.664,1.715,1.232,0.662
1934,16.677846,8.417,4.614,1.675,1.832,0.296
1935,16.686217,8.669,4.619,1.739,1.726,0.585
1936,16.695772,8.253,4.595,1.684,1.205,0.769
1937,16.703402,8.747,4.612,1.21,2.363,0.562
1938,16.713196,8.174,4.663,1.707,1.285,0.519
1939,16.722098,8.218,4.606,1.68,1.311,0.621
1940,16.730384,8.325,4.619,1.712,1.319,0.675
1941,16.738378,8.536,4.629,1.844,1.509,0.554
1942,16.746799,8.545,4.608,1.787,1.511,0.639
1943,16.755022,8.372,4.613,1.703,1.692,0.364
1944,16.765197,8.141,4.619,1.663,1.391,0.468
1945,16.774314,8.317,4.6,1.803,1.252,0.662
1946,16.782058,8.921,4.607,1.703,1.938,0.673
1947,16.79072,8.502,4.604,1.67,1.649,0.579
1948,16.798739,8.582,4.57,1.705,1.953,0.354
1949,16.807198,8.442,4.622,1.758,1.717,0.345
1950,16.815626,8.79,4.519,1.698,1.801,0.772
1951,16.824235,8.353,4.536,1.748,1.446,0.623
1952,16.834285,8.094,4.592,1.764,1.016,0.722
1953,16.842753,7.845,4.532,1.726,1.002,0.585
1954,16.850566,8.157,4.519,1.711,1.549,0.378
1955,16.859326,8.016,4.52,1.782,1.052,0.662
1956,16.868132,7.788,4.521,1.732,0.945,0.59
1957,16.876057,8.171,4.519,1.695,1.387,0.57
1958,16.884422,8.215,4.522,1.74,1.313,0.64
1959,16.894773,7.676,4.599,1.732,0.763,0.582
1960,16.903071,7.833,4.512,1.82,1.208,0.293
1961,16.910929,8.405,4.507,1.099,2.416,0.383
1962,16.919693,9.114,4.578,2.462,1.582,0.492
1963,16.927706,9.705,4.506,1.283,3.187,0.729
1964,16.936313,9.206,4.534,1.847,2.319,0.506
1965,16.944783,9.187,4.535,1.767,2.266,0.619
1966,16.953082,8.963,4.565,2.539,1.429,0.43
1967,16.963281,7.95,4.625,1.822,1.101,0.402
1968,16.973708,8.369,4.62,1.759,1.243,0.747
1969,16.981909,8.196,4.649,1.686,1.424,0.437
1970,16.990415,8.174,4.63,1.674,1.283,0.587
1971,16.99878,8.175,4.597,1.727,1.354,0.497
1972,17.007072,8.288,4.616,1.685,1.414,0.573
1973,17.015555,8.445,4.646,1.715,1.385,0.699
1974,17.024106,8.01,4.615,1.668,1.256,0.471
1975,17.032401,9.371,4.625,2.408,1.552,0.786
1976,17.040597,9.521,4.772,2.228,1.706,0.815
1977,17.049299,9.267,4.522,1.115,2.753,0.877
1978,17.057021,9.345,4.609,1.089,3.307,0.34
1979,17.065694,9.48,4.613,1.76,2.299,0.808
1980,17.074035,9.29,4.643,1.693,2.324,0.63
1981,17.082681,9.115,4.61,1.726,2.014,0.765
1982,17.092576,8.254,4.637,1.716,1.273,0.628
1983,17.101375,7.661,4.599,1.661,0.994,0.407
1984,17.109344,8.226,4.628,1.688,1.3,0.61
1985,17.117768,8.08,4.532,1.734,1.26,0.554
1986,17.125518,8.401,4.537,1.748,1.822,0.294
1987,17.134422,9.176,4.533,2.49,1.384,0.769
1988,17.143228,8.854,4.51,1.416,2.046,0.882
1989,17.152937,8.653,4.6,2.224,1.275,0.554
1990,17.162017,8.837,4.494,2.166,1.249,0.928
1991,17.169749,9.138,4.553,2.21,1.743,0.632
1992,17.178109,8.77,4.534,1.976,1.976,0.284
1993,17.186072,9.11,4.51,1.233,3.127,0.24
1994,17.194802,8.692,4.518,1.881,2.069,0.224
1995,17.204495,7.333,4.646,1.248,1.222,0.217
1996,17.213056,7.598,4.497,1.811,1.073,0.217
1997,17.221178,7.809,4.558,1.698,1.337,0.216
1998,17.22972,7.675,4.582,1.815,1.068,0.21
1999,17.237816,7.887,4.518,1.792,1.391,0.186
2000,17.246332,7.714,4.545,1.744,1.225,0.2
2001,17.254763,7.625,4.544,1.808,1.067,0.206
2002,17.265005,7.981,4.73,1.753,1.333,0.165
2003,17.273569,7.965,4.667,1.809,1.257,0.232
2004,17.281696,8.269,4.656,1.793,1.493,0.327
2005,17.290216,7.95,4.584,1.166,2.004,0.196
2006,17.298877,7.652,4.584,1.163,1.685,0.22
2007,17.306821,8.822,4.645,2.423,1.488,0.266
2008,17.315447,8.509,4.651,1.926,1.713,0.219
2009,17.32546,7.662,4.601,1.755,1.117,0.189
2010,17.333803,7.98,4.622,1.719,1.441,0.198
2011,17.342371,7.984,4.685,1.731,1.39,0.178
2012,17.350924,7.87,4.642,1.704,1.273,0.251
2013,17.359273,8.073,4.579,1.174,1.854,0.466
